season,date,opp_abbr,home_win,attendance,is_evening,venue_capacity,lat,lon,opponent,temperature_f,precipitation_mm,day_of_week,month,is_weekend,home_game_num,home_games_total,season_progress,is_rivalry,home_win_rate_last5,opp_win_rate_season,attendance_pct
2005,2005-06-17,CHC,1,54773,1,57545,40.8296,-73.9262,Chicago Cubs,73.8,0.5,4,6,0,33,81,0.4074074074074074,0,0.6,0.5,0.9518290033886524
2005,2005-06-18,CHC,1,55284,0,57545,40.8296,-73.9262,Chicago Cubs,74.6,0.0,5,6,1,34,81,0.41975308641975306,0,0.8,0.0,0.9607090103397341
2005,2005-06-19,CHC,1,55060,0,57545,40.8296,-73.9262,Chicago Cubs,69.4,1.8,6,6,1,35,81,0.43209876543209874,0,1.0,0.0,0.9568164045529586
2005,2005-06-20,TBD,0,43543,1,57545,40.8296,-73.9262,TBD,73.1,0.0,0,6,0,36,81,0.4444444444444444,0,1.0,0.5,0.7566773829177166
2005,2005-06-21,TBD,1,40241,1,57545,40.8296,-73.9262,TBD,83.3,0.0,1,6,0,37,81,0.4567901234567901,0,0.8,0.6666666666666666,0.6992962029715875
2005,2005-06-22,TBD,0,48452,0,57545,40.8296,-73.9262,TBD,83.4,3.4,2,6,0,38,81,0.4691358024691358,0,0.8,0.5,0.8419845338430794
2005,2005-06-23,TBD,0,45382,1,57545,40.8296,-73.9262,TBD,77.7,0.0,3,6,0,39,81,0.48148148148148145,0,0.6,0.6,0.7886349813189678
2005,2005-06-24,NYM,0,55297,1,57545,40.8296,-73.9262,New York Mets,84.8,0.0,4,6,0,40,81,0.49382716049382713,1,0.4,0.5,0.9609349204970024
2005,2005-06-25,NYM,0,55114,0,57545,40.8296,-73.9262,New York Mets,91.6,0.0,5,6,1,41,81,0.5061728395061729,1,0.2,1.0,0.957754800590842
2005,2005-06-26,NYM,1,55327,1,57545,40.8296,-73.9262,New York Mets,92.2,0.0,6,6,1,42,81,0.5185185185185185,1,0.2,1.0,0.9614562516291598
2005,2005-07-04,BAL,1,53844,0,57545,40.8296,-73.9262,Baltimore Orioles,78.3,0.0,0,7,0,43,81,0.5308641975308642,0,0.2,0.6666666666666666,0.9356851159961769
2005,2005-07-05,BAL,1,55276,0,57545,40.8296,-73.9262,Baltimore Orioles,82.1,2.1,1,7,0,44,81,0.5432098765432098,0,0.4,0.5,0.9605699887044922
2005,2005-07-07,CLE,1,52201,1,57545,40.8296,-73.9262,Cleveland Guardians,73.9,0.3,3,7,0,45,81,0.5555555555555556,0,0.6,0.5,0.9071335476583543
2005,2005-07-08,CLE,1,52938,1,57545,40.8296,-73.9262,Cleveland Guardians,66.8,44.8,4,7,0,46,81,0.5679012345679012,0,0.8,0.0,0.9199409158050221
2005,2005-07-09,CLE,0,54366,0,57545,40.8296,-73.9262,Cleveland Guardians,79.8,0.3,5,7,1,47,81,0.5802469135802469,0,1.0,0.0,0.9447562776957164
2005,2005-07-10,CLE,1,54256,0,57545,40.8296,-73.9262,Cleveland Guardians,88.2,0.0,6,7,1,48,81,0.5925925925925926,0,0.8,0.3333333333333333,0.9428447302111391
2005,2005-07-26,MIN,1,53855,1,57545,40.8296,-73.9262,Minnesota Twins,93.2,0.0,1,7,0,49,81,0.6049382716049383,0,0.8,0.5,0.9358762707446346
2005,2005-07-27,MIN,0,50334,1,57545,40.8296,-73.9262,Minnesota Twins,95.7,0.7,2,7,0,50,81,0.6172839506172839,0,0.8,0.0,0.8746893735337562
2005,2005-07-28,MIN,1,53524,0,57545,40.8296,-73.9262,Minnesota Twins,81.1,0.0,3,7,0,51,81,0.6296296296296297,0,0.6,0.5,0.9301242505864975
2005,2005-07-29,LAA,0,54025,1,57545,40.8296,-73.9262,Los Angeles Angels,84.3,0.0,4,7,0,52,81,0.6419753086419753,0,0.6,0.6666666666666666,0.9388304804935268
2005,2005-07-30,LAA,1,54220,0,57545,40.8296,-73.9262,Los Angeles Angels,82.5,0.0,5,7,1,53,81,0.654320987654321,0,0.6,0.75,0.9422191328525502
2005,2005-07-31,LAA,1,53653,0,57545,40.8296,-73.9262,Los Angeles Angels,81.1,0.8,6,7,1,54,81,0.6666666666666666,0,0.6,0.6,0.9323659744547745
2005,2005-08-08,CHW,1,54871,1,57545,40.8296,-73.9262,Chicago White Sox,84.8,4.1,0,8,0,55,81,0.6790123456790124,0,0.6,0.5,0.9535320184203667
2005,2005-08-09,CHW,0,53946,1,57545,40.8296,-73.9262,Chicago White Sox,83.4,0.5,1,8,0,56,81,0.691358024691358,0,0.8,0.0,0.9374576418455122
2005,2005-08-10,CHW,0,54635,0,57545,40.8296,-73.9262,Chicago White Sox,85.8,0.0,2,8,0,57,81,0.7037037037037037,0,0.6,0.5,0.9494308801807281
2005,2005-08-11,TEX,1,54283,1,57545,40.8296,-73.9262,Texas Rangers,92.9,0.0,3,8,0,58,81,0.7160493827160493,0,0.6,0.6666666666666666,0.9433139282300808
2005,2005-08-12,TEX,1,54442,1,57545,40.8296,-73.9262,Texas Rangers,93.3,0.9,4,8,0,59,81,0.7283950617283951,0,0.6,0.5,0.9460769832305153
2005,2005-08-13,TEX,1,54919,0,57545,40.8296,-73.9262,Texas Rangers,96.8,0.3,5,8,1,60,81,0.7407407407407407,0,0.6,0.4,0.9543661482318185
2005,2005-08-14,TEX,1,54824,0,57545,40.8296,-73.9262,Texas Rangers,94.0,1.4,6,8,1,61,81,0.7530864197530864,0,0.6,0.3333333333333333,0.95271526631332
2005,2005-08-22,TOR,1,50162,1,57545,40.8296,-73.9262,Toronto Blue Jays,87.8,0.0,0,8,0,62,81,0.7654320987654321,0,0.8,0.6666666666666666,0.8717004083760536
2005,2005-08-23,TOR,1,50528,1,57545,40.8296,-73.9262,Toronto Blue Jays,82.3,0.0,1,8,0,63,81,0.7777777777777778,0,1.0,0.5,0.8780606481883744
2005,2005-08-24,TOR,0,54705,1,57545,40.8296,-73.9262,Toronto Blue Jays,79.5,0.0,2,8,0,64,81,0.7901234567901234,0,1.0,0.4,0.9506473194890955
2005,2005-08-25,TOR,1,54329,0,57545,40.8296,-73.9262,Toronto Blue Jays,82.3,0.0,3,8,0,65,81,0.8024691358024691,0,0.8,0.5,0.9441133026327222
2005,2005-08-26,KCR,1,53922,1,57545,40.8296,-73.9262,Kansas City Royals,82.1,0.0,4,8,0,66,81,0.8148148148148148,0,0.8,0.5,0.9370405769397863
2005,2005-08-27,KCR,1,54452,0,57545,40.8296,-73.9262,Kansas City Royals,79.9,0.0,5,8,1,67,81,0.8271604938271605,0,0.8,0.0,0.9462507602745678
2005,2005-08-28,KCR,1,54951,0,57545,40.8296,-73.9262,Kansas City Royals,79.9,2.5,6,8,1,68,81,0.8395061728395061,0,0.8,0.0,0.9549222347727865
2005,2005-09-06,TBD,0,48820,1,57545,40.8296,-73.9262,TBD,80.8,0.0,1,9,0,69,81,0.8518518518518519,0,0.8,0.6666666666666666,0.8483795290642107
2005,2005-09-07,TBD,1,52928,1,57545,40.8296,-73.9262,TBD,81.5,0.0,2,9,0,70,81,0.8641975308641975,0,0.8,0.7142857142857143,0.9197671387609697
2005,2005-09-08,TBD,0,49673,1,57545,40.8296,-73.9262,TBD,85.9,0.0,3,9,0,71,81,0.8765432098765432,0,0.8,0.625,0.8632027109218873
2005,2005-09-09,BOS,1,55024,1,57545,40.8296,-73.9262,Boston Red Sox,81.8,0.0,4,9,0,72,81,0.8888888888888888,1,0.6,0.5,0.9561908071943697
2005,2005-09-10,BOS,0,55076,0,57545,40.8296,-73.9262,Boston Red Sox,81.1,0.0,5,9,1,73,81,0.9012345679012346,1,0.6,0.42857142857142855,0.9570944478234426
2005,2005-09-11,BOS,1,55123,0,57545,40.8296,-73.9262,Boston Red Sox,78.1,0.0,6,9,1,74,81,0.9135802469135802,1,0.4,0.5,0.9579111999304892
2005,2005-09-19,BAL,1,51521,1,57545,40.8296,-73.9262,Baltimore Orioles,84.1,0.0,0,9,0,75,81,0.9259259259259259,0,0.6,0.4,0.8953167086627857
2005,2005-09-20,BAL,1,46982,1,57545,40.8296,-73.9262,Baltimore Orioles,83.1,0.0,1,9,0,76,81,0.9382716049382716,0,0.6,0.3333333333333333,0.8164393083673647
2005,2005-09-21,BAL,1,50382,1,57545,40.8296,-73.9262,Baltimore Orioles,82.6,0.0,2,9,0,77,81,0.9506172839506173,0,0.8,0.2857142857142857,0.8755235033452081
2005,2005-09-22,BAL,1,52368,1,57545,40.8296,-73.9262,Baltimore Orioles,83.7,0.0,3,9,0,78,81,0.9629629629629629,0,0.8,0.25,0.9100356242940307
2005,2005-09-23,TOR,1,53175,1,57545,40.8296,-73.9262,Toronto Blue Jays,90.0,0.3,4,9,0,79,81,0.9753086419753086,0,1.0,0.42857142857142855,0.9240594317490659
2005,2005-09-24,TOR,0,53911,0,57545,40.8296,-73.9262,Toronto Blue Jays,72.2,0.0,5,9,1,80,81,0.9876543209876543,0,1.0,0.375,0.9368494221913285
2005,2005-09-25,TOR,1,55136,0,57545,40.8296,-73.9262,Toronto Blue Jays,73.8,0.0,6,9,1,81,81,1.0,0,0.8,0.4444444444444444,0.9581371100877574
2006,2006-04-11,KCR,1,54698,0,57545,40.8296,-73.9262,Kansas City Royals,64.1,0.0,1,4,0,1,81,0.012345679012345678,0,0.8,0.5,0.9505256755582587
2006,2006-04-12,KCR,1,41448,0,57545,40.8296,-73.9262,Kansas City Royals,63.7,0.0,2,4,0,2,81,0.024691358024691357,0,0.8,0.0,0.7202710921887219
2006,2006-04-13,KCR,1,54381,0,57545,40.8296,-73.9262,Kansas City Royals,74.0,3.7,3,4,0,3,81,0.037037037037037035,0,0.8,0.0,0.9450169432617951
2006,2006-04-21,BAL,0,51282,1,57545,40.8296,-73.9262,Baltimore Orioles,56.8,0.0,4,4,0,4,81,0.04938271604938271,0,0.8,0.5,0.8911634373099313
2006,2006-04-22,BAL,1,50872,0,57545,40.8296,-73.9262,Baltimore Orioles,45.9,29.4,5,4,1,5,81,0.06172839506172839,0,0.8,1.0,0.8840385785037796
2006,2006-04-23,BAL,1,47996,0,57545,40.8296,-73.9262,Baltimore Orioles,58.1,68.5,6,4,1,6,81,0.07407407407407407,0,0.8,0.5,0.8340603006342862
2006,2006-04-25,TBD,1,36334,1,57545,40.8296,-73.9262,TBD,68.0,0.0,1,4,0,7,81,0.08641975308641975,0,0.8,0.5,0.6314015118602833
2006,2006-04-26,TBD,0,35642,1,57545,40.8296,-73.9262,TBD,56.9,0.0,2,4,0,8,81,0.09876543209876543,0,0.8,0.0,0.6193761404118516
2006,2006-04-27,TBD,1,45826,1,57545,40.8296,-73.9262,TBD,68.4,0.0,3,4,0,9,81,0.1111111111111111,0,0.6,0.5,0.7963506820748979
2006,2006-04-28,TOR,0,47204,1,57545,40.8296,-73.9262,Toronto Blue Jays,59.6,0.0,4,4,0,10,81,0.12345679012345678,0,0.8,0.5,0.8202971587453297
2006,2006-04-29,TOR,1,50119,0,57545,40.8296,-73.9262,Toronto Blue Jays,60.9,0.0,5,4,1,11,81,0.13580246913580246,0,0.6,1.0,0.8709531670866278
2006,2006-04-30,TOR,1,52954,0,57545,40.8296,-73.9262,Toronto Blue Jays,66.1,0.0,6,4,1,12,81,0.14814814814814814,0,0.6,0.5,0.9202189590755061
2006,2006-05-09,BOS,0,54688,1,57545,40.8296,-73.9262,Boston Red Sox,61.7,0.0,1,5,0,13,81,0.16049382716049382,1,0.6,0.5,0.9503518985142063
2006,2006-05-10,BOS,1,54769,1,57545,40.8296,-73.9262,Boston Red Sox,63.3,0.0,2,5,0,14,81,0.1728395061728395,1,0.6,1.0,0.9517594925710313
2006,2006-05-11,BOS,0,54956,1,57545,40.8296,-73.9262,Boston Red Sox,62.7,0.2,3,5,0,15,81,0.18518518518518517,1,0.6,0.5,0.9550091232948128
2006,2006-05-12,OAK,1,47497,1,57545,40.8296,-73.9262,Oakland Athletics,66.6,23.5,4,5,0,16,81,0.19753086419753085,0,0.6,0.5,0.8253888261360675
2006,2006-05-13,OAK,1,53907,0,57545,40.8296,-73.9262,Oakland Athletics,69.5,0.0,5,5,1,17,81,0.20987654320987653,0,0.6,0.0,0.9367799113737075
2006,2006-05-14,OAK,0,52587,0,57545,40.8296,-73.9262,Oakland Athletics,61.9,0.0,6,5,1,18,81,0.2222222222222222,0,0.6,0.0,0.91384134155878
2006,2006-05-15,TEX,0,41115,1,57545,40.8296,-73.9262,Texas Rangers,61.3,8.1,0,5,0,19,81,0.2345679012345679,0,0.6,0.5,0.7144843166217743
2006,2006-05-16,TEX,1,40757,1,57545,40.8296,-73.9262,Texas Rangers,62.9,13.9,1,5,0,20,81,0.24691358024691357,0,0.4,1.0,0.7082630984446955
2006,2006-05-17,TEX,1,52547,1,57545,40.8296,-73.9262,Texas Rangers,68.6,0.0,2,5,0,21,81,0.25925925925925924,0,0.6,0.5,0.9131462333825702
2006,2006-05-18,TEX,0,47194,0,57545,40.8296,-73.9262,Texas Rangers,70.1,0.2,3,5,0,22,81,0.2716049382716049,0,0.6,0.3333333333333333,0.8201233817012773
2006,2006-05-26,KCR,0,48035,1,57545,40.8296,-73.9262,Kansas City Royals,74.0,1.7,4,5,0,23,81,0.2839506172839506,0,0.4,0.0,0.8347380311060909
2006,2006-05-27,KCR,1,54216,0,57545,40.8296,-73.9262,Kansas City Royals,79.7,0.9,5,5,1,24,81,0.2962962962962963,0,0.4,0.25,0.9421496220349291
2006,2006-05-28,KCR,1,54372,0,57545,40.8296,-73.9262,Kansas City Royals,80.2,0.0,6,5,1,25,81,0.30864197530864196,0,0.6,0.2,0.9448605439221479
2006,2006-06-05,BOS,1,55246,1,57545,40.8296,-73.9262,Boston Red Sox,69.4,0.3,0,6,0,26,81,0.32098765432098764,1,0.6,0.6666666666666666,0.9600486575723347
2006,2006-06-06,BOS,1,55141,1,57545,40.8296,-73.9262,Boston Red Sox,71.1,0.3,1,6,0,27,81,0.3333333333333333,1,0.6,0.5,0.9582239986097837
2006,2006-06-08,BOS,0,55225,1,57545,40.8296,-73.9262,Boston Red Sox,64.8,4.1,3,6,0,28,81,0.345679012345679,1,0.8,0.4,0.9596837257798245
2006,2006-06-09,OAK,0,53837,1,57545,40.8296,-73.9262,Oakland Athletics,71.8,0.5,4,6,0,29,81,0.35802469135802467,0,0.8,0.3333333333333333,0.9355634720653402
2006,2006-06-10,OAK,0,53779,0,57545,40.8296,-73.9262,Oakland Athletics,64.4,0.5,5,6,1,30,81,0.37037037037037035,0,0.6,0.5,0.9345555652098357
2006,2006-06-11,OAK,0,54570,0,57545,40.8296,-73.9262,Oakland Athletics,68.3,0.0,6,6,1,31,81,0.38271604938271603,0,0.4,0.6,0.948301329394387
2006,2006-06-13,CLE,1,50365,1,57545,40.8296,-73.9262,Cleveland Guardians,77.9,0.0,1,6,0,32,81,0.3950617283950617,0,0.2,0.5,0.8752280823703189
2006,2006-06-14,CLE,1,53448,1,57545,40.8296,-73.9262,Cleveland Guardians,74.9,0.3,2,6,0,33,81,0.4074074074074074,0,0.2,0.0,0.9288035450516987
2006,2006-06-15,CLE,0,54648,0,57545,40.8296,-73.9262,Cleveland Guardians,76.2,0.1,3,6,0,34,81,0.41975308641975306,0,0.4,0.0,0.9496567903379963
2006,2006-06-23,FLA,1,54025,1,57545,40.8296,-73.9262,FLA,85.0,10.9,4,6,0,35,81,0.43209876543209874,0,0.4,0.5,0.9388304804935268
2006,2006-06-25,FLA,1,53615,0,57545,40.8296,-73.9262,FLA,70.9,32.4,6,6,1,36,81,0.4444444444444444,0,0.6,0.0,0.9317056216873751
2006,2006-06-25,FLA,0,54361,1,57545,40.8296,-73.9262,FLA,70.9,32.4,6,6,1,37,81,0.4567901234567901,0,0.8,0.0,0.9446693891736901
2006,2006-06-26,ATL,1,54226,1,57545,40.8296,-73.9262,Atlanta Braves,75.0,5.7,0,6,0,38,81,0.4691358024691358,0,0.6,0.5,0.9423233990789817
2006,2006-06-27,ATL,0,53763,1,57545,40.8296,-73.9262,Atlanta Braves,78.1,1.6,1,6,0,39,81,0.48148148148148145,0,0.6,0.0,0.9342775219393518
2006,2006-06-28,ATL,1,54186,0,57545,40.8296,-73.9262,Atlanta Braves,82.1,20.0,2,6,0,40,81,0.49382716049382713,0,0.6,0.5,0.9416282909027718
2006,2006-06-30,NYM,1,55245,1,57545,40.8296,-73.9262,New York Mets,78.9,0.0,4,6,0,41,81,0.5061728395061729,1,0.6,0.5,0.9600312798679295
2006,2006-07-01,NYM,0,55132,0,57545,40.8296,-73.9262,New York Mets,82.3,0.0,5,7,1,42,81,0.5185185185185185,1,0.6,0.0,0.9580675992701364
2006,2006-07-02,NYM,1,55212,1,57545,40.8296,-73.9262,New York Mets,88.6,0.0,6,7,1,43,81,0.5308641975308642,1,0.6,0.5,0.9594578156225563
2006,2006-07-14,CHW,1,55069,1,57545,40.8296,-73.9262,Chicago White Sox,83.5,0.0,4,7,0,44,81,0.5432098765432098,0,0.6,0.5,0.9569728038926058
2006,2006-07-15,CHW,1,55019,0,57545,40.8296,-73.9262,Chicago White Sox,83.3,0.3,5,7,1,45,81,0.5555555555555556,0,0.8,0.0,0.9561039186723433
2006,2006-07-16,CHW,1,54781,0,57545,40.8296,-73.9262,Chicago White Sox,91.1,0.0,6,7,1,46,81,0.5679012345679012,0,0.8,0.0,0.9519680250238943
2006,2006-07-17,SEA,1,53444,1,57545,40.8296,-73.9262,Seattle Mariners,96.5,0.0,0,7,0,47,81,0.5802469135802469,0,0.8,0.5,0.9287340342340776
2006,2006-07-18,SEA,1,52992,1,57545,40.8296,-73.9262,Seattle Mariners,97.1,1.3,1,7,0,48,81,0.5925925925925926,0,1.0,0.0,0.9208793118429055
2006,2006-07-19,SEA,0,54121,0,57545,40.8296,-73.9262,Seattle Mariners,84.0,0.4,2,7,0,49,81,0.6049382716049383,0,1.0,0.0,0.9404987401164306
2006,2006-07-28,TBD,1,53979,1,57545,40.8296,-73.9262,TBD,90.0,5.7,4,7,0,50,81,0.6172839506172839,0,0.8,0.3333333333333333,0.9380311060908854
2006,2006-07-29,TBD,0,54485,0,57545,40.8296,-73.9262,TBD,90.4,0.0,5,7,1,51,81,0.6296296296296297,0,0.8,0.25,0.946824224519941
2006,2006-07-30,TBD,1,54012,0,57545,40.8296,-73.9262,TBD,89.6,0.0,6,7,1,52,81,0.6419753086419753,0,0.6,0.4,0.9386045703362585
2006,2006-08-01,TOR,1,52237,1,57545,40.8296,-73.9262,Toronto Blue Jays,97.4,0.0,1,8,0,53,81,0.654320987654321,0,0.6,0.3333333333333333,0.9077591450169432
2006,2006-08-02,TOR,1,54414,1,57545,40.8296,-73.9262,Toronto Blue Jays,99.3,3.3,2,8,0,54,81,0.6666666666666666,0,0.6,0.25,0.9455904075071683
2006,2006-08-03,TOR,1,52156,0,57545,40.8296,-73.9262,Toronto Blue Jays,98.3,0.0,3,8,0,55,81,0.6790123456790124,0,0.8,0.2,0.9063515509601182
2006,2006-08-11,LAA,0,54450,1,57545,40.8296,-73.9262,Los Angeles Angels,80.3,0.0,4,8,0,56,81,0.691358024691358,0,0.8,0.5,0.9462160048657572
2006,2006-08-12,LAA,1,54157,0,57545,40.8296,-73.9262,Los Angeles Angels,79.9,0.0,5,8,1,57,81,0.7037037037037037,0,0.8,1.0,0.9411243374750196
2006,2006-08-13,LAA,0,54309,0,57545,40.8296,-73.9262,Los Angeles Angels,82.8,0.0,6,8,1,58,81,0.7160493827160493,0,0.8,0.5,0.9437657485446173
2006,2006-08-14,LAA,1,52100,1,57545,40.8296,-73.9262,Los Angeles Angels,87.3,0.0,0,8,0,59,81,0.7283950617283951,0,0.6,0.6666666666666666,0.9053783995134242
2006,2006-08-15,BAL,1,52418,1,57545,40.8296,-73.9262,Baltimore Orioles,84.2,3.3,1,8,0,60,81,0.7407407407407407,0,0.6,0.3333333333333333,0.9109045095142931
2006,2006-08-16,BAL,0,54244,1,57545,40.8296,-73.9262,Baltimore Orioles,85.3,0.0,2,8,0,61,81,0.7530864197530864,0,0.6,0.25,0.9426361977582761
2006,2006-08-17,BAL,0,54333,0,57545,40.8296,-73.9262,Baltimore Orioles,83.8,0.0,3,8,0,62,81,0.7654320987654321,0,0.6,0.4,0.9441828134503432
2006,2006-08-30,DET,1,52585,0,57545,40.8296,-73.9262,Detroit Tigers,72.2,1.5,2,8,0,63,81,0.7777777777777778,0,0.4,0.5,0.9138065861499696
2006,2006-08-30,DET,0,54509,1,57545,40.8296,-73.9262,Detroit Tigers,72.2,1.5,2,8,0,64,81,0.7901234567901234,0,0.6,0.0,0.9472412894256669
2006,2006-08-31,DET,1,54771,0,57545,40.8296,-73.9262,Detroit Tigers,70.1,0.0,3,8,0,65,81,0.8024691358024691,0,0.4,0.5,0.9517942479798419
2006,2006-09-01,MIN,1,54311,1,57545,40.8296,-73.9262,Minnesota Twins,67.8,3.3,4,9,0,66,81,0.8148148148148148,0,0.4,0.5,0.9438005039534277
2006,2006-09-02,MIN,0,53220,0,57545,40.8296,-73.9262,Minnesota Twins,65.5,49.4,5,9,1,67,81,0.8271604938271605,0,0.6,0.0,0.9248414284473021
2006,2006-09-03,MIN,1,55155,0,57545,40.8296,-73.9262,Minnesota Twins,75.4,3.9,6,9,1,68,81,0.8395061728395061,0,0.6,0.5,0.9584672864714571
2006,2006-09-12,TBD,1,52265,1,57545,40.8296,-73.9262,TBD,66.0,0.0,1,9,0,69,81,0.8518518518518519,0,0.6,0.3333333333333333,0.9082457207402902
2006,2006-09-13,TBD,1,52279,1,57545,40.8296,-73.9262,TBD,67.7,0.0,2,9,0,70,81,0.8641975308641975,0,0.8,0.2857142857142857,0.9084890086019637
2006,2006-09-14,TBD,1,51965,1,57545,40.8296,-73.9262,TBD,65.8,11.6,3,9,0,71,81,0.8765432098765432,0,0.8,0.25,0.9030324094187158
2006,2006-09-16,BOS,0,55091,0,57545,40.8296,-73.9262,Boston Red Sox,74.7,10.7,5,9,1,72,81,0.8888888888888888,1,0.8,0.5,0.9573551133895213
2006,2006-09-16,BOS,1,55167,1,57545,40.8296,-73.9262,Boston Red Sox,74.7,10.7,5,9,1,73,81,0.9012345679012346,1,0.8,0.5714285714285714,0.9586758189243201
2006,2006-09-17,BOS,0,55002,0,57545,40.8296,-73.9262,Boston Red Sox,77.4,0.0,6,9,1,74,81,0.9135802469135802,1,0.8,0.5,0.9558084976974541
2006,2006-09-17,BOS,0,55221,1,57545,40.8296,-73.9262,Boston Red Sox,77.4,0.0,6,9,1,75,81,0.9259259259259259,1,0.6,0.5555555555555556,0.9596142149622034
2006,2006-09-26,BAL,1,53420,1,57545,40.8296,-73.9262,Baltimore Orioles,70.2,0.0,1,9,0,76,81,0.9382716049382716,0,0.4,0.5,0.9283169693283517
2006,2006-09-27,BAL,1,53040,1,57545,40.8296,-73.9262,Baltimore Orioles,69.3,0.0,2,9,0,77,81,0.9506172839506173,0,0.4,0.42857142857142855,0.9217134416543574
2006,2006-09-28,BAL,0,54046,1,57545,40.8296,-73.9262,Baltimore Orioles,71.0,0.0,3,9,0,78,81,0.9629629629629629,0,0.6,0.375,0.939195412286037
2006,2006-09-29,TOR,1,52331,1,57545,40.8296,-73.9262,Toronto Blue Jays,63.6,6.2,4,9,0,79,81,0.9753086419753086,0,0.4,0.16666666666666666,0.9093926492310366
2006,2006-09-30,TOR,0,54576,0,57545,40.8296,-73.9262,Toronto Blue Jays,64.8,0.0,5,9,1,80,81,0.9876543209876543,0,0.6,0.14285714285714285,0.9484055956208185
2006,2006-10-01,TOR,0,54886,0,57545,40.8296,-73.9262,Toronto Blue Jays,65.9,7.4,6,10,1,81,81,1.0,0,0.6,0.25,0.9537926839864453
2007,2007-04-02,TBD,1,55035,0,57545,40.8296,-73.9262,TBD,55.9,1.7,0,4,0,1,81,0.012345679012345678,0,0.4,0.5,0.9563819619428273
2007,2007-04-05,TBD,0,52096,1,57545,40.8296,-73.9262,TBD,44.3,0.0,3,4,0,2,81,0.024691358024691357,0,0.4,0.0,0.9053088886958033
2007,2007-04-06,BAL,0,50074,1,57545,40.8296,-73.9262,Baltimore Orioles,42.0,0.0,4,4,0,3,81,0.037037037037037035,0,0.4,0.5,0.8701711703883916
2007,2007-04-07,BAL,1,50510,0,57545,40.8296,-73.9262,Baltimore Orioles,41.7,0.0,5,4,1,4,81,0.04938271604938271,0,0.2,1.0,0.8777478495090798
2007,2007-04-08,BAL,0,47679,0,57545,40.8296,-73.9262,Baltimore Orioles,41.9,0.0,6,4,1,5,81,0.06172839506172839,0,0.4,0.5,0.8285515683378226
2007,2007-04-17,CLE,1,38438,1,57545,40.8296,-73.9262,Cleveland Guardians,47.9,2.4,1,4,0,6,81,0.07407407407407407,0,0.4,0.5,0.6679642019289251
2007,2007-04-18,CLE,1,41379,1,57545,40.8296,-73.9262,Cleveland Guardians,47.9,0.0,2,4,0,7,81,0.08641975308641975,0,0.4,0.0,0.7190720305847598
2007,2007-04-19,CLE,1,40872,0,57545,40.8296,-73.9262,Cleveland Guardians,56.0,1.7,3,4,0,8,81,0.09876543209876543,0,0.6,0.0,0.710261534451299
2007,2007-04-26,TOR,0,45118,1,57545,40.8296,-73.9262,Toronto Blue Jays,56.0,0.3,3,4,0,9,81,0.1111111111111111,0,0.8,0.5,0.7840472673559823
2007,2007-04-27,BOS,0,55005,1,57545,40.8296,-73.9262,Boston Red Sox,56.8,19.6,4,4,0,10,81,0.12345679012345678,1,0.6,0.5,0.95586063081067
2007,2007-04-28,BOS,1,55026,0,57545,40.8296,-73.9262,Boston Red Sox,65.7,0.2,5,4,1,11,81,0.13580246913580246,1,0.6,1.0,0.9562255626031801
2007,2007-04-29,BOS,0,54856,0,57545,40.8296,-73.9262,Boston Red Sox,62.8,0.3,6,4,1,12,81,0.14814814814814814,1,0.6,0.5,0.953271352854288
2007,2007-05-04,SEA,0,49519,1,57545,40.8296,-73.9262,Seattle Mariners,65.9,0.0,4,5,0,13,81,0.16049382716049382,0,0.4,0.5,0.860526544443479
2007,2007-05-05,SEA,1,51702,0,57545,40.8296,-73.9262,Seattle Mariners,67.5,0.0,5,5,1,14,81,0.1728395061728395,0,0.2,1.0,0.8984620731601356
2007,2007-05-06,SEA,1,52553,0,57545,40.8296,-73.9262,Seattle Mariners,57.6,0.3,6,5,1,15,81,0.18518518518518517,0,0.4,0.5,0.9132504996090016
2007,2007-05-07,SEA,0,47424,1,57545,40.8296,-73.9262,Seattle Mariners,61.8,0.0,0,5,0,16,81,0.19753086419753085,0,0.6,0.3333333333333333,0.8241202537144843
2007,2007-05-08,TEX,1,50705,1,57545,40.8296,-73.9262,Texas Rangers,67.4,0.0,1,5,0,17,81,0.20987654320987653,0,0.4,0.5,0.8811365018681032
2007,2007-05-09,TEX,1,47930,1,57545,40.8296,-73.9262,Texas Rangers,77.2,0.2,2,5,0,18,81,0.2222222222222222,0,0.6,0.0,0.8329133721435399
2007,2007-05-10,TEX,0,52147,0,57545,40.8296,-73.9262,Texas Rangers,73.0,0.9,3,5,0,19,81,0.2345679012345679,0,0.8,0.0,0.9061951516204709
2007,2007-05-21,BOS,1,55078,1,57545,40.8296,-73.9262,Boston Red Sox,68.6,0.0,0,5,0,20,81,0.24691358024691357,1,0.6,0.6666666666666666,0.957129203232253
2007,2007-05-22,BOS,0,54739,1,57545,40.8296,-73.9262,Boston Red Sox,69.9,0.0,1,5,0,21,81,0.25925925925925924,1,0.6,0.5,0.951238161438874
2007,2007-05-23,BOS,1,55000,1,57545,40.8296,-73.9262,Boston Red Sox,71.4,0.0,2,5,0,22,81,0.2716049382716049,1,0.6,0.6,0.9557737422886436
2007,2007-05-25,LAA,0,50363,1,57545,40.8296,-73.9262,Los Angeles Angels,87.8,0.0,4,5,0,23,81,0.2839506172839506,0,0.6,0.5,0.8751933269615084
