season,date,home_team,away_team,home_score,away_score,attendance,is_evening,lat,lon,venue_capacity,stadium_name,temperature_f,precipitation_mm,day_of_week,month,is_weekend,home_game_num,home_games_total,season_progress,is_rivalry,home_win,home_win_rate_last5,opp_win_rate_season,attendance_pct,nyc_mlb_home_game,nyc_nfl_home_game
2022,2022-09-04,Gotham FC,North Carolina Courage,0,1,3124,1,40.7367,-74.1503,25000,Red Bull Arena,87.5,5.5,6,9,1,11,14,0.7857142857142857,1,0,0.0,0.5714285714285714,0.12496,1,0
2022,2022-09-09,Orlando Pride,Portland Thorns FC,0,2,3515,1,28.5411,-81.3893,25500,Inter&Co Stadium,88.0,12.2,4,9,0,10,12,0.8333333333333334,1,0,0.2,0.6818181818181818,0.1378431372549019,1,0
2022,2022-09-09,Seattle Reign FC,Chicago Stars FC,2,2,7427,1,47.5952,-122.3316,38500,Lumen Field,74.5,0.0,4,9,0,14,16,0.875,1,0,0.6,0.5454545454545454,0.1929090909090909,1,0
2022,2022-09-10,Washington Spirit,San Diego Wave FC,4,3,10158,0,38.8683,-77.0122,20000,Audi Field,78.6,0.8,5,9,1,11,13,0.8461538461538461,0,1,0.0,0.4782608695652174,0.5079,1,0
2022,2022-09-10,North Carolina Courage,Racing Louisville FC,5,1,3297,1,39.8283,-98.5795,25218,WakeMed Soccer Park,65.9,8.1,5,9,1,11,14,0.7857142857142857,0,1,0.4,0.3809523809523809,0.1307399476564358,1,0
2022,2022-09-11,Houston Dash,Angel City FC,1,1,5927,1,29.7522,-95.3524,22039,Shell Energy Stadium,89.9,0.1,6,9,1,13,15,0.8666666666666667,0,0,0.4,0.45,0.2689323472026861,1,1
2022,2022-09-11,Gotham FC,Kansas City Current,0,1,2130,1,40.7367,-74.1503,25000,Red Bull Arena,75.7,17.5,6,9,1,12,14,0.8571428571428571,0,0,0.0,0.5833333333333334,0.0852,1,1
2022,2022-09-14,North Carolina Courage,Angel City FC,1,0,3661,1,39.8283,-98.5795,25218,WakeMed Soccer Park,90.9,0.0,2,9,0,12,14,0.8571428571428571,0,1,0.6,0.4761904761904761,0.1451740820049171,1,0
2022,2022-09-14,Chicago Stars FC,Kansas City Current,4,0,2135,1,41.7647,-87.8061,20000,SeatGeek Stadium,78.3,0.0,2,9,0,11,13,0.8461538461538461,0,1,0.4,0.6,0.10675,1,0
2022,2022-09-16,Racing Louisville FC,Orlando Pride,2,0,5397,1,38.2503,-85.7034,10000,Lynn Family Stadium,84.1,0.0,4,9,0,12,13,0.9230769230769232,0,1,0.0,0.3,0.5397,1,0
2022,2022-09-17,North Carolina Courage,Seattle Reign FC,1,2,6398,1,39.8283,-98.5795,25218,WakeMed Soccer Park,89.2,0.1,5,9,1,13,14,0.9285714285714286,0,0,0.8,0.6,0.253707669125228,1,0
2022,2022-09-17,Washington Spirit,Gotham FC,2,0,8781,1,38.8683,-77.0122,20000,Audi Field,80.9,0.0,5,9,1,12,13,0.9230769230769232,0,1,0.2,0.2272727272727272,0.43905,1,0
2022,2022-09-17,San Diego Wave FC,Angel City FC,1,0,32000,1,39.8283,-98.5795,10000,Snapdragon Stadium,89.2,0.1,5,9,1,12,14,0.8571428571428571,0,1,0.4,0.4545454545454545,3.2,1,0
2022,2022-09-17,Chicago Stars FC,Houston Dash,0,1,5488,1,41.7647,-87.8061,20000,SeatGeek Stadium,86.4,0.5,5,9,1,12,13,0.9230769230769232,0,0,0.6,0.4583333333333333,0.2744,1,0
2022,2022-09-18,Kansas City Current,Portland Thorns FC,1,1,9281,1,39.1214,-94.821,18467,Children's Mercy Park,92.3,1.4,6,9,1,14,15,0.9333333333333332,1,0,0.4,0.6956521739130435,0.5025721557372611,1,1
2022,2022-09-21,Orlando Pride,North Carolina Courage,0,3,3258,1,28.5411,-81.3893,25500,Inter&Co Stadium,82.2,5.7,2,9,0,11,12,0.9166666666666666,1,0,0.2,0.6,0.1277647058823529,1,0
2022,2022-09-21,Angel City FC,Washington Spirit,2,1,16112,1,34.013,-118.285,22000,BMO Stadium,80.5,0.0,2,9,0,11,12,0.9166666666666666,0,1,0.4,0.6,0.7323636363636363,1,0
2022,2022-09-21,Portland Thorns FC,Racing Louisville FC,3,0,15652,1,45.5214,-122.6917,25218,Providence Park,79.7,0.0,2,9,0,13,15,0.8666666666666667,0,1,0.6,0.391304347826087,0.6206677769846934,1,0
2022,2022-09-21,Gotham FC,Seattle Reign FC,0,1,2274,1,40.7367,-74.1503,25000,Red Bull Arena,81.3,0.0,2,9,0,13,14,0.9285714285714286,0,0,0.0,0.6153846153846154,0.09096,1,0
2022,2022-09-24,Houston Dash,Seattle Reign FC,0,2,7798,1,29.7522,-95.3524,22039,Shell Energy Stadium,94.0,0.0,5,9,1,14,15,0.9333333333333332,0,0,0.4,0.6296296296296297,0.353827306139117,1,0
2022,2022-09-24,North Carolina Courage,Gotham FC,3,0,6376,1,39.8283,-98.5795,25218,WakeMed Soccer Park,81.6,0.0,5,9,1,14,14,1.0,0,1,0.8,0.2083333333333333,0.2528352763898802,1,0
2022,2022-09-25,Kansas City Current,Washington Spirit,3,0,9593,1,39.1214,-94.821,18467,Children's Mercy Park,74.6,0.0,6,9,1,15,15,1.0,0,1,0.4,0.5769230769230769,0.5194671576325337,1,1
2022,2022-09-25,Orlando Pride,San Diego Wave FC,2,2,6466,1,28.5411,-81.3893,25500,Inter&Co Stadium,85.2,1.4,6,9,1,12,12,1.0,0,0,0.2,0.48,0.2535686274509804,1,1
2022,2022-09-25,Angel City FC,Racing Louisville FC,1,3,22000,1,34.013,-118.285,22000,BMO Stadium,85.7,0.0,6,9,1,12,12,1.0,0,0,0.6,0.375,1.0,1,1
2022,2022-09-25,Portland Thorns FC,Chicago Stars FC,3,0,19127,0,45.5214,-122.6917,25218,Providence Park,89.0,0.0,6,9,1,14,15,0.9333333333333332,1,1,0.6,0.56,0.7584661749543976,1,1
2022,2022-09-30,San Diego Wave FC,North Carolina Courage,0,0,18000,1,39.8283,-98.5795,10000,Snapdragon Stadium,80.4,0.0,4,9,0,13,14,0.9285714285714286,1,0,0.4,0.6296296296296297,1.8,1,0
2022,2022-10-01,Washington Spirit,Houston Dash,1,2,9141,1,38.8683,-77.0122,20000,Audi Field,68.8,13.6,5,10,1,13,13,1.0,0,0,0.4,0.4615384615384615,0.45705,1,0
2022,2022-10-01,Racing Louisville FC,Kansas City Current,1,0,6622,1,38.2503,-85.7034,10000,Lynn Family Stadium,74.3,0.0,5,10,1,13,13,1.0,0,1,0.2,0.5714285714285714,0.6622,1,0
2022,2022-10-01,Seattle Reign FC,Orlando Pride,3,0,10746,1,47.5952,-122.3316,38500,Lumen Field,69.6,0.0,5,10,1,15,16,0.9375,0,1,0.4,0.2608695652173913,0.2791168831168831,1,0
2022,2022-10-01,Gotham FC,Portland Thorns FC,3,3,4752,1,40.7367,-74.1503,25000,Red Bull Arena,63.6,11.4,5,10,1,14,14,1.0,1,0,0.0,0.7307692307692307,0.19008,1,0
2022,2022-10-02,Chicago Stars FC,Angel City FC,2,0,8347,1,41.7647,-87.8061,20000,SeatGeek Stadium,63.7,0.0,6,10,1,13,13,1.0,0,1,0.4,0.44,0.41735,1,1
2022,2022-10-16,San Diego Wave FC,Chicago Stars FC,2,1,26215,1,39.8283,-98.5795,10000,Snapdragon Stadium,62.8,0.0,6,10,1,14,14,1.0,1,1,0.4,0.5555555555555556,2.6215,0,1
2022,2022-10-16,Houston Dash,Kansas City Current,1,2,21284,1,29.7522,-95.3524,22039,Shell Energy Stadium,87.0,2.3,6,10,1,15,15,1.0,0,0,0.2,0.5517241379310345,0.9657425473025092,0,1
2022,2022-10-23,Seattle Reign FC,Kansas City Current,0,2,21491,1,47.5952,-122.3316,38500,Lumen Field,53.7,1.4,6,10,1,16,16,1.0,0,0,0.4,0.5666666666666667,0.5582077922077922,0,0
2022,2022-10-23,Portland Thorns FC,San Diego Wave FC,2,1,22035,1,45.5214,-122.6917,25218,Providence Park,56.5,3.3,6,10,1,15,15,1.0,0,1,0.6,0.5,0.8737806328812753,0,0
2023,2023-03-25,San Diego Wave FC,Chicago Stars FC,3,2,30854,1,39.8283,-98.5795,10000,Snapdragon Stadium,55.0,3.6,5,3,1,1,15,0.0666666666666666,1,1,0.6,0.5,3.0854,0,0
2023,2023-03-25,North Carolina Courage,Kansas City Current,1,0,4948,0,39.8283,-98.5795,25218,WakeMed Soccer Park,55.0,3.6,5,3,1,1,14,0.0714285714285714,0,1,0.8,0.5,0.1962090570227615,0,0
2023,2023-03-26,Portland Thorns FC,Orlando Pride,4,0,15204,1,45.5214,-122.6917,25218,Providence Park,45.3,5.6,6,3,1,1,15,0.0666666666666666,0,1,0.6,0.5,0.6029026885557934,0,0
2023,2023-03-26,Houston Dash,Racing Louisville FC,0,0,5722,1,29.7522,-95.3524,22039,Shell Energy Stadium,77.2,9.3,6,3,1,1,12,0.0833333333333333,0,0,0.2,0.5,0.2596306547484006,0,0
2023,2023-03-26,Angel City FC,Gotham FC,1,2,22000,1,34.013,-118.285,22000,BMO Stadium,63.2,0.0,6,3,1,1,14,0.0714285714285714,0,0,0.6,0.5,1.0,0,0
2023,2023-03-26,Washington Spirit,Seattle Reign FC,1,0,11281,0,38.8683,-77.0122,20000,Audi Field,65.3,0.0,6,3,1,1,14,0.0714285714285714,0,1,0.4,0.5,0.56405,0,0
2023,2023-04-01,Racing Louisville FC,Washington Spirit,2,2,4861,0,38.2503,-85.7034,10000,Lynn Family Stadium,64.4,14.5,5,4,1,1,14,0.0714285714285714,0,0,0.4,1.0,0.4861,1,0
2023,2023-04-01,Kansas City Current,Portland Thorns FC,1,4,11301,0,39.1214,-94.821,18467,Children's Mercy Park,54.4,0.0,5,4,1,1,15,0.0666666666666666,1,0,0.4,1.0,0.6119564628797314,1,0
2023,2023-04-01,San Diego Wave FC,North Carolina Courage,3,1,17000,1,39.8283,-98.5795,10000,Snapdragon Stadium,58.0,0.0,5,4,1,2,15,0.1333333333333333,1,1,0.8,1.0,1.7,1,0
2023,2023-04-01,Gotham FC,Seattle Reign FC,0,2,7534,1,40.7367,-74.1503,25000,Red Bull Arena,68.7,9.5,5,4,1,1,13,0.0769230769230769,0,0,0.0,0.0,0.30136,1,0
2023,2023-04-01,Chicago Stars FC,Houston Dash,1,2,4065,0,41.7647,-87.8061,20000,SeatGeek Stadium,56.2,1.9,5,4,1,1,14,0.0714285714285714,0,0,0.6,0.0,0.20325,1,0
2023,2023-04-02,Orlando Pride,Angel City FC,1,2,7137,1,28.5411,-81.3893,25500,Inter&Co Stadium,89.0,0.1,6,4,1,1,14,0.0714285714285714,0,0,0.0,0.0,0.2798823529411764,1,0
2023,2023-04-14,Portland Thorns FC,Houston Dash,1,1,15657,1,45.5214,-122.6917,25218,Providence Park,56.9,0.0,4,4,0,2,15,0.1333333333333333,0,0,0.8,0.5,0.6208660480609088,1,0
2023,2023-04-15,Chicago Stars FC,Kansas City Current,4,2,2356,1,41.7647,-87.8061,20000,SeatGeek Stadium,79.2,0.4,5,4,1,2,14,0.1428571428571428,0,1,0.6,0.0,0.1178,1,0
2023,2023-04-15,Orlando Pride,Gotham FC,0,2,5258,1,28.5411,-81.3893,25500,Inter&Co Stadium,89.3,13.1,5,4,1,2,14,0.1428571428571428,0,0,0.0,0.5,0.2061960784313725,1,0
2023,2023-04-15,Seattle Reign FC,San Diego Wave FC,1,0,9219,1,47.5952,-122.3316,38500,Lumen Field,48.7,2.7,5,4,1,1,17,0.0588235294117647,0,1,0.4,1.0,0.2394545454545454,1,0
2023,2023-04-15,Angel City FC,Racing Louisville FC,2,2,18007,1,34.013,-118.285,22000,BMO Stadium,66.6,0.0,5,4,1,2,14,0.1428571428571428,0,0,0.4,0.5,0.8185,1,0
2023,2023-04-15,North Carolina Courage,Washington Spirit,1,2,5160,1,39.8283,-98.5795,25218,WakeMed Soccer Park,52.6,1.5,5,4,1,2,14,0.1428571428571428,0,0,0.8,1.0,0.2046157506542945,1,0
2023,2023-04-19,Angel City FC,Seattle Reign FC,0,2,10021,1,34.013,-118.285,22000,BMO Stadium,70.6,0.0,2,4,0,3,14,0.2142857142857142,0,0,0.4,0.6666666666666666,0.4555,1,0
2023,2023-04-19,Houston Dash,Kansas City Current,0,2,4124,1,29.7522,-95.3524,22039,Shell Energy Stadium,81.5,0.0,2,4,0,2,12,0.1666666666666666,0,0,0.0,0.0,0.1871228277145061,1,0
2023,2023-04-19,Orlando Pride,North Carolina Courage,1,1,3139,1,28.5411,-81.3893,25500,Inter&Co Stadium,80.9,0.0,2,4,0,3,14,0.2142857142857142,1,0,0.0,0.3333333333333333,0.1230980392156862,1,0
2023,2023-04-19,San Diego Wave FC,Portland Thorns FC,1,0,9504,1,39.8283,-98.5795,10000,Snapdragon Stadium,76.5,0.0,2,4,0,3,15,0.2,1,1,0.8,0.6666666666666666,0.9504,1,0
2023,2023-04-19,Gotham FC,Washington Spirit,1,0,7543,1,40.7367,-74.1503,25000,Red Bull Arena,63.9,0.0,2,4,0,2,13,0.1538461538461538,0,1,0.0,1.0,0.30172,1,0
2023,2023-04-22,Portland Thorns FC,Racing Louisville FC,2,0,14972,1,45.5214,-122.6917,25218,Providence Park,62.6,0.3,5,4,1,3,15,0.2,0,1,0.8,0.6666666666666666,0.5937029106193988,1,0
2023,2023-04-22,Gotham FC,North Carolina Courage,1,0,3200,1,40.7367,-74.1503,25000,Red Bull Arena,68.2,17.2,5,4,1,3,13,0.2307692307692307,1,1,0.2,0.5,0.128,1,0
2023,2023-04-22,Seattle Reign FC,Chicago Stars FC,5,2,6186,0,47.5952,-122.3316,38500,Lumen Field,58.0,1.0,5,4,1,2,17,0.1176470588235294,1,1,0.6,0.3333333333333333,0.1606753246753246,1,0
2023,2023-04-22,Washington Spirit,Houston Dash,0,0,7073,1,38.8683,-77.0122,20000,Audi Field,73.8,23.1,5,4,1,2,14,0.1428571428571428,0,0,0.6,0.5,0.35365,1,0
2023,2023-04-23,Angel City FC,San Diego Wave FC,0,2,22000,1,34.013,-118.285,22000,BMO Stadium,75.3,0.0,6,4,1,4,14,0.2857142857142857,0,0,0.2,0.75,1.0,1,0
2023,2023-04-23,Kansas City Current,Orlando Pride,2,0,9808,1,39.1214,-94.821,18467,Children's Mercy Park,52.7,0.0,6,4,1,2,15,0.1333333333333333,0,1,0.4,0.0,0.5311095467590837,1,0
2023,2023-04-29,Racing Louisville FC,Seattle Reign FC,2,2,6185,1,38.2503,-85.7034,10000,Lynn Family Stadium,64.7,0.6,5,4,1,2,14,0.1428571428571428,0,0,0.4,0.8,0.6185,0,0
2023,2023-04-29,Portland Thorns FC,Angel City FC,3,3,16938,1,45.5214,-122.6917,25218,Providence Park,77.4,0.0,5,4,1,4,15,0.2666666666666666,0,0,0.8,0.2,0.6716630977872948,0,0
2023,2023-04-29,San Diego Wave FC,Orlando Pride,1,3,16225,1,39.8283,-98.5795,10000,Snapdragon Stadium,70.8,0.0,5,4,1,4,15,0.2666666666666666,0,0,0.8,0.0,1.6225,0,0
2023,2023-04-29,Chicago Stars FC,Washington Spirit,1,1,3610,1,41.7647,-87.8061,20000,SeatGeek Stadium,58.5,4.6,5,4,1,3,14,0.2142857142857142,0,0,0.6,0.6,0.1805,0,0
2023,2023-04-30,Kansas City Current,Gotham FC,2,0,9409,1,39.1214,-94.821,18467,Children's Mercy Park,59.5,0.0,6,4,1,3,15,0.2,0,1,0.6,0.8,0.5095034385660908,0,0
2023,2023-05-03,North Carolina Courage,Gotham FC,1,1,2761,1,39.8283,-98.5795,25218,WakeMed Soccer Park,71.6,0.0,2,5,0,3,14,0.2142857142857142,0,0,0.6,0.6666666666666666,0.1094852882861448,1,0
2023,2023-05-03,Houston Dash,Chicago Stars FC,2,0,3696,1,29.7522,-95.3524,22039,Shell Energy Stadium,83.0,0.0,2,5,0,3,12,0.25,1,1,0.0,0.2,0.1677027088343391,1,0
2023,2023-05-03,Seattle Reign FC,Angel City FC,0,0,5511,1,47.5952,-122.3316,38500,Lumen Field,66.6,0.0,2,5,0,3,17,0.1764705882352941,0,0,0.6,0.3333333333333333,0.1431428571428571,1,0
2023,2023-05-06,Washington Spirit,San Diego Wave FC,3,1,12232,0,38.8683,-77.0122,20000,Audi Field,70.7,0.0,5,5,1,3,14,0.2142857142857142,0,1,0.6,0.6666666666666666,0.6116,1,0
2023,2023-05-06,Seattle Reign FC,Houston Dash,2,0,6132,1,47.5952,-122.3316,38500,Lumen Field,59.5,1.8,5,5,1,4,17,0.2352941176470588,0,1,0.6,0.6666666666666666,0.1592727272727272,1,0
2023,2023-05-06,Orlando Pride,Racing Louisville FC,1,0,5106,1,28.5411,-81.3893,25500,Inter&Co Stadium,81.3,2.1,5,5,1,4,14,0.2857142857142857,0,1,0.0,0.4,0.200235294117647,1,0
2023,2023-05-06,North Carolina Courage,Portland Thorns FC,3,3,7070,1,39.8283,-98.5795,25218,WakeMed Soccer Park,80.2,0.0,5,5,1,4,14,0.2857142857142857,1,0,0.4,0.5,0.280355301768578,1,0
2023,2023-05-07,Chicago Stars FC,Gotham FC,1,2,3692,1,41.7647,-87.8061,20000,SeatGeek Stadium,81.4,0.8,6,5,1,4,14,0.2857142857142857,0,0,0.4,0.7142857142857143,0.1846,1,0
2023,2023-05-07,Angel City FC,Kansas City Current,3,2,19219,1,34.013,-118.285,22000,BMO Stadium,68.8,0.0,6,5,1,5,14,0.3571428571428571,0,1,0.0,0.5,0.8735909090909091,1,0
2023,2023-05-10,Washington Spirit,Orlando Pride,4,2,4991,1,38.8683,-77.0122,20000,Audi Field,71.2,0.0,2,5,0,4,14,0.2857142857142857,0,1,0.6,0.2857142857142857,0.24955,1,0
2023,2023-05-12,Houston Dash,Portland Thorns FC,2,1,4638,1,29.7522,-95.3524,22039,Shell Energy Stadium,83.4,7.5,4,5,0,4,12,0.3333333333333333,1,1,0.2,0.5714285714285714,0.2104451200145197,1,0
2023,2023-05-12,Racing Louisville FC,Chicago Stars FC,3,0,4143,1,38.2503,-85.7034,10000,Lynn Family Stadium,77.7,0.9,4,5,0,3,14,0.2142857142857142,1,1,0.4,0.1428571428571428,0.4143,1,0
2023,2023-05-13,Angel City FC,Washington Spirit,0,1,17427,1,34.013,-118.285,22000,BMO Stadium,76.7,0.0,5,5,1,6,14,0.4285714285714285,0,0,0.2,0.75,0.7921363636363636,1,0
2023,2023-05-14,Gotham FC,Orlando Pride,0,0,3468,1,40.7367,-74.1503,25000,Red Bull Arena,72.6,0.0,6,5,1,4,13,0.3076923076923077,0,0,0.4,0.25,0.13872,1,0
2023,2023-05-14,Kansas City Current,San Diego Wave FC,0,2,12969,1,39.1214,-94.821,18467,Children's Mercy Park,83.3,17.1,6,5,1,4,15,0.2666666666666666,0,0,0.6,0.5714285714285714,0.7022797422429198,1,0
2023,2023-05-14,North Carolina Courage,Seattle Reign FC,1,0,4059,0,39.8283,-98.5795,25218,WakeMed Soccer Park,70.2,1.5,6,5,1,5,14,0.3571428571428571,0,1,0.4,0.75,0.1609564596716631,1,0
2023,2023-05-17,Racing Louisville FC,Kansas City Current,3,2,4303,1,38.2503,-85.7034,10000,Lynn Family Stadium,77.4,0.0,2,5,0,4,14,0.2857142857142857,0,1,0.6,0.375,0.4303,1,0
2023,2023-05-20,Orlando Pride,Washington Spirit,2,1,4290,1,28.5411,-81.3893,25500,Inter&Co Stadium,86.9,25.3,5,5,1,5,14,0.3571428571428571,0,1,0.2,0.7777777777777778,0.168235294117647,0,0
2023,2023-05-20,North Carolina Courage,Angel City FC,0,0,4723,1,39.8283,-98.5795,25218,WakeMed Soccer Park,70.2,0.0,5,5,1,6,14,0.4285714285714285,0,0,0.4,0.4444444444444444,0.1872868585930684,0,0
2023,2023-05-20,Kansas City Current,Racing Louisville FC,0,2,10603,1,39.1214,-94.821,18467,Children's Mercy Park,68.9,0.0,5,5,1,5,15,0.3333333333333333,0,0,0.6,0.5,0.5741593112037688,0,0
2023,2023-05-20,Houston Dash,San Diego Wave FC,0,3,5966,1,29.7522,-95.3524,22039,Shell Energy Stadium,87.6,1.5,5,5,1,5,12,0.4166666666666667,0,0,0.4,0.625,0.2707019374744771,0,0
2023,2023-05-21,Portland Thorns FC,Chicago Stars FC,4,0,20402,1,45.5214,-122.6917,25218,Providence Park,68.0,0.0,6,5,1,5,15,0.3333333333333333,1,1,0.6,0.125,0.8090252993893251,0,0
2023,2023-05-21,Seattle Reign FC,Gotham FC,1,4,8146,1,47.5952,-122.3316,38500,Lumen Field,62.5,0.5,6,5,1,5,17,0.2941176470588235,0,0,0.6,0.6666666666666666,0.2115844155844156,0,0
2023,2023-05-26,San Diego Wave FC,Portland Thorns FC,1,1,18130,1,39.8283,-98.5795,10000,Snapdragon Stadium,81.9,0.8,4,5,0,5,15,0.3333333333333333,1,0,0.8,0.5555555555555556,1.813,1,0
2023,2023-05-26,Kansas City Current,Houston Dash,0,2,9897,1,39.1214,-94.821,18467,Children's Mercy Park,78.6,0.0,4,5,0,6,15,0.4,0,0,0.4,0.5555555555555556,0.5359289543510045,1,0
2023,2023-05-27,Chicago Stars FC,Orlando Pride,1,0,5646,1,41.7647,-87.8061,20000,SeatGeek Stadium,72.6,0.0,5,5,1,5,14,0.3571428571428571,0,1,0.4,0.4,0.2823,1,0
2023,2023-05-27,Racing Louisville FC,North Carolina Courage,1,2,5874,1,38.2503,-85.7034,10000,Lynn Family Stadium,76.7,0.0,5,5,1,5,14,0.3571428571428571,1,0,0.6,0.3333333333333333,0.5874,1,0
2023,2023-05-27,Seattle Reign FC,Angel City FC,4,1,7620,0,47.5952,-122.3316,38500,Lumen Field,71.2,0.0,5,5,1,6,17,0.3529411764705882,0,1,0.6,0.5,0.1979220779220779,1,0
2023,2023-05-28,Washington Spirit,Gotham FC,1,1,11545,1,38.8683,-77.0122,20000,Audi Field,69.6,0.2,6,5,1,5,14,0.3571428571428571,0,0,0.6,0.7,0.57725,1,0
2023,2023-05-31,Portland Thorns FC,Angel City FC,3,2,16429,1,45.5214,-122.6917,25218,Providence Park,63.1,0.2,2,5,0,6,15,0.4,0,1,0.6,0.4545454545454545,0.6514791022285669,1,0
2023,2023-05-31,Chicago Stars FC,Racing Louisville FC,0,2,1762,1,41.7647,-87.8061,20000,SeatGeek Stadium,91.8,12.8,2,5,0,6,14,0.4285714285714285,0,0,0.4,0.5,0.0881,1,0
2023,2023-05-31,San Diego Wave FC,Seattle Reign FC,0,3,9763,1,39.8283,-98.5795,10000,Snapdragon Stadium,85.0,1.2,2,5,0,6,15,0.4,0,0,0.6,0.6363636363636364,0.9763,1,0
2023,2023-06-03,Houston Dash,Orlando Pride,2,0,4863,1,29.7522,-95.3524,22039,Shell Energy Stadium,89.2,1.7,5,6,1,6,12,0.5,0,1,0.4,0.3636363636363636,0.2206542946594673,1,0
2023,2023-06-03,Kansas City Current,North Carolina Courage,1,0,10294,1,39.1214,-94.821,18467,Children's Mercy Park,88.7,2.2,5,6,1,7,15,0.4666666666666667,1,1,0.4,0.4,0.557426761249797,1,0
2023,2023-06-03,Seattle Reign FC,Portland Thorns FC,0,2,42054,1,47.5952,-122.3316,38500,Lumen Field,70.4,0.0,5,6,1,7,17,0.4117647058823529,1,0,0.6,0.6363636363636364,1.0923116883116883,1,0
2023,2023-06-03,Washington Spirit,Racing Louisville FC,1,1,8515,1,38.8683,-77.0122,20000,Audi Field,83.7,0.1,5,6,1,6,14,0.4285714285714285,0,0,0.6,0.5454545454545454,0.42575,1,0
2023,2023-06-04,Gotham FC,San Diego Wave FC,0,1,15058,1,40.7367,-74.1503,25000,Red Bull Arena,71.9,0.0,6,6,1,5,13,0.3846153846153846,0,0,0.4,0.5454545454545454,0.60232,1,0
2023,2023-06-05,Angel City FC,Chicago Stars FC,1,2,16682,1,34.013,-118.285,22000,BMO Stadium,69.2,0.0,0,6,0,7,14,0.5,1,0,0.2,0.1818181818181818,0.7582727272727273,0,0
2023,2023-06-09,Racing Louisville FC,San Diego Wave FC,0,0,6753,1,38.2503,-85.7034,10000,Lynn Family Stadium,80.2,0.0,4,6,0,6,14,0.4285714285714285,0,0,0.4,0.5833333333333334,0.6753,1,0
2023,2023-06-10,Washington Spirit,Angel City FC,2,1,10032,1,38.8683,-77.0122,20000,Audi Field,86.9,0.0,5,6,1,7,14,0.5,0,1,0.4,0.3846153846153846,0.5016,1,0
2023,2023-06-10,Seattle Reign FC,Kansas City Current,2,1,8271,1,47.5952,-122.3316,38500,Lumen Field,63.2,6.5,5,6,1,8,17,0.4705882352941176,0,1,0.4,0.3333333333333333,0.2148311688311688,1,0
2023,2023-06-10,Chicago Stars FC,North Carolina Courage,0,5,3541,1,41.7647,-87.8061,20000,SeatGeek Stadium,86.7,0.0,5,6,1,7,14,0.5,1,0,0.4,0.3636363636363636,0.17705,1,0
2023,2023-06-11,Houston Dash,Gotham FC,1,1,5827,1,29.7522,-95.3524,22039,Shell Energy Stadium,94.6,0.5,6,6,1,7,12,0.5833333333333334,0,0,0.6,0.6666666666666666,0.2643949362493761,1,0
2023,2023-06-11,Orlando Pride,Portland Thorns FC,3,1,7319,1,28.5411,-81.3893,25500,Inter&Co Stadium,92.0,2.4,6,6,1,6,14,0.4285714285714285,1,1,0.4,0.6666666666666666,0.2870196078431372,1,0
2023,2023-06-14,Racing Louisville FC,Houston Dash,3,0,4983,1,38.2503,-85.7034,10000,Lynn Family Stadium,83.2,0.0,2,6,0,7,14,0.5,0,1,0.4,0.5833333333333334,0.4983,1,0
2023,2023-06-14,Washington Spirit,North Carolina Courage,1,2,5778,1,38.8683,-77.0122,20000,Audi Field,81.6,0.1,2,6,0,8,14,0.5714285714285714,1,0,0.6,0.4166666666666667,0.2889,1,0
2023,2023-06-14,Kansas City Current,Chicago Stars FC,4,0,8226,1,39.1214,-94.821,18467,Children's Mercy Park,83.4,0.0,2,6,0,8,15,0.5333333333333333,1,1,0.4,0.2307692307692307,0.4454432230465154,1,0
2023,2023-06-17,San Diego Wave FC,Angel City FC,1,2,25515,0,39.8283,-98.5795,10000,Snapdragon Stadium,77.2,5.9,5,6,1,7,15,0.4666666666666667,0,0,0.4,0.3571428571428571,2.5515,1,0
2023,2023-06-17,Houston Dash,Seattle Reign FC,0,0,8128,1,29.7522,-95.3524,22039,Shell Energy Stadium,99.1,2.7,5,6,1,8,12,0.6666666666666666,0,0,0.6,0.6428571428571429,0.3688007622850401,1,0
2023,2023-06-17,North Carolina Courage,Orlando Pride,3,0,4014,1,39.8283,-98.5795,25218,WakeMed Soccer Park,77.2,5.9,5,6,1,7,14,0.5,0,1,0.2,0.3846153846153846,0.1591720199857244,1,0
2023,2023-06-18,Racing Louisville FC,Gotham FC,2,0,5103,0,38.2503,-85.7034,10000,Lynn Family Stadium,85.4,0.0,6,6,1,8,14,0.5714285714285714,0,1,0.6,0.6923076923076923,0.5103,1,0
2023,2023-06-18,Kansas City Current,Washington Spirit,2,3,9644,1,39.1214,-94.821,18467,Children's Mercy Park,80.3,18.4,6,6,1,9,15,0.6,0,0,0.4,0.5714285714285714,0.5222288406346456,1,0
2023,2023-06-18,Chicago Stars FC,Portland Thorns FC,2,3,3655,1,41.7647,-87.8061,20000,SeatGeek Stadium,84.7,0.0,6,6,1,8,14,0.5714285714285714,1,0,0.2,0.6153846153846154,0.18275,1,0
2023,2023-06-23,Portland Thorns FC,Washington Spirit,4,2,20254,1,45.5214,-122.6917,25218,Providence Park,80.0,0.6,4,6,0,7,15,0.4666666666666667,0,1,0.6,0.6,0.8031564755333492,1,0
2023,2023-06-24,San Diego Wave FC,Seattle Reign FC,1,2,22682,1,39.8283,-98.5795,10000,Snapdragon Stadium,88.8,0.0,5,6,1,8,15,0.5333333333333333,0,0,0.2,0.6666666666666666,2.2682,1,0
